,SupplyAPR,SupplyAPY,BorrowAPR,BorrowAPY,TotalSupply,TotalBorrow,timestamp,date
107,0.000691781144868,0.0006920205572311655,0.0271775727329328,0.027550251307815188,0.001490064098666731,9520.537349427635,16832620,2023-03-15 10:10:35
108,0.0011549588354712,0.0011556257724170127,0.030627026169762598,0.031100858284616173,0.001488659194508504,14091.476741046594,16839266,2023-03-16 08:36:35
109,0.0007081829392283999,0.0007084335493579008,0.0273114702937944,0.027687846995881893,0.001488960052973617,9691.343533122066,16845912,2023-03-17 06:59:59
110,0.0005712311233871999,0.0005713943770933039,0.0261594288926982,0.026504589955704816,0.001505034605301265,8249.570999200965,16852558,2023-03-18 05:27:23
111,0.0006853041867798,0.0006855391122677634,0.027124409022228,0.027495624503151905,0.001504841628072449,9543.681133967406,16859204,2023-03-19 03:50:59
112,0.0006800789924532,0.0006803105123580622,0.0270813993190866,0.02745143330083355,0.001504412490988448,9483.266525661633,16865850,2023-03-20 02:15:59
113,0.0006845112494838001,0.0006847455880822917,0.0271178891510634,0.02748892505345024,0.001498047015798388,9491.911343554213,16872496,2023-03-21 00:37:11
114,0.0006857497827216,0.0006859849586067224,0.0271280718365958,0.02749938763788773,0.001494519725191363,9483.150100061413,16879143,2023-03-21 23:02:35
115,0.001688732460414,0.0016901589115554394,0.0339947285497956,0.03457915252480759,0.001518608537310803,18936.531080907163,16885789,2023-03-22 21:25:11
116,0.000815517731826,0.0008158503962187869,0.0281633493734586,0.028563685964305474,0.001517394233916696,11029.460958466192,16892435,2023-03-23 19:52:35
117,0.0007838080399728,0.000784115136551744,0.0279158982767136,0.028309197834187616,0.001513555567556508,10667.535782407671,16899081,2023-03-24 18:16:11
118,0.0007575962053698001,0.0007578833473460556,0.027708739245160204,0.028096196439917565,0.001511512944701628,10373.882787150216,16905727,2023-03-25 16:40:59
119,0.0007700036149188,0.0007703002340420095,0.027807098790708,0.028197324347326136,0.001491526913060867,10367.580907554397,16912373,2023-03-26 15:04:11
